    0.00000    0.00000
   8.65668207E-02   5.04780933E-02
  0.259486169      0.150287628    
  0.518329978      0.292116731    
  0.862458587      0.466505766    
   1.29102457      0.660847247    
   1.80297828      0.859391510    
   2.39707518       1.04325390    
   3.07188416       1.19042361    
   3.82579803       1.27577329    
   4.65704489       1.27107096    
   5.56370020       1.14499223    
   6.54370022      0.863133609    
   7.59485722      0.388026536    
   8.71487141     -0.320848167    
   9.90134811      -1.30704534    
