   20.00000   25.00000
   20.0259590       25.0154819    
   20.0777550       25.0453701    
   20.1551399       25.0825386    
   20.2577419       25.1177940    
   20.3850765       25.1388798    
   20.5365429       25.1304913    
   20.7114449       25.0742760    
   20.9089851       24.9488468    
   21.1282864       24.7297916    
   21.3684006       24.3896866    
   21.6283188       23.8981037    
   21.9069824       23.2216263    
   22.2033005       22.3238621    
   22.5161572       21.1654491    
   22.8444252       19.7040768    
   23.1869793       17.8944912    
   23.5426979       15.6885023    
   23.9104805       13.0349998    
   24.2892494       9.87995434    
   24.6779613       6.16642666    
   25.0756073       1.83457386    
   25.4812222      -3.17834830    
   25.8938866      -8.93797970    
