  0.219999969      0.380560696    
  0.439999938      0.760140359    
  0.659999907       1.13873899    
  0.879999876       1.51635671    
   1.09999979       1.89299333    
   1.31999981       2.26864910    
   1.53999984       2.64332366    
   1.75999975       3.01701736    
   1.97999978       3.38972998    
   2.19999957       3.76146150    
   2.41999984       4.13221264    
   2.63999963       4.50198221    
   2.85999966       4.87077093    
   3.07999969       5.23857832    
   3.29999948       5.60540485    
   3.51999950       5.97125101    
   3.73999977       6.33611536    
   3.95999956       6.69999886    
   4.17999935       7.06290150    
   4.39999914       7.42482328    
   4.61999941       7.78576374    
   4.83999968       8.14572430    
   5.05999947       8.50470161    
   5.27999926       8.86270046    
   5.49999952       9.21971703    
   5.71999931       9.57575226    
   5.93999910       9.93080616    
   6.15999937       10.2848806    
   6.37999916       10.6379728    
   6.59999895       10.9900846    
   6.81999969       11.3412161    
   7.03999901       11.6913662    
   7.25999880       12.0405331    
   7.47999954       12.3887215    
   7.69999933       12.7359285    
   7.91999912       13.0821543    
   8.13999939       13.4273996    
   8.35999870       13.7716618    
   8.57999897       14.1149445    
   8.79999828       14.4572468    
   9.01999950       14.7985678    
   9.23999882       15.1389065    
   9.45999908       15.4782658    
   9.67999935       15.8166447    
   9.89999866       16.1540394    
   10.1199989       16.4904556    
   10.3399992       16.8258896    
   10.5599985       17.1603451    
   10.7799988       17.4938164    
   10.9999990       17.8263092    
   11.2199984       18.1578178    
   11.4399986       18.4883499    
   11.6599979       18.8178959    
   11.8799982       19.1464634    
   12.0999994       19.4740524    
   12.3199987       19.8006573    
   12.5399990       20.1262836    
   12.7599983       20.4509258    
   12.9799986       20.7745895    
   13.1999979       21.0972691    
   13.4199991       21.4189701    
   13.6399994       21.7396908    
   13.8599987       22.0594292    
   14.0799980       22.3781872    
   14.2999983       22.6959629    
   14.5199976       23.0127583    
   14.7399979       23.3285732    
   14.9599991       23.6434078    
   15.1799984       23.9572620    
   15.3999987       24.2701321    
   15.6199980       24.5820217    
   15.8399982       24.8929329    
   16.0599976       25.2028599    
   16.2799988       25.5118103    
   16.4999981       25.8197765    
   16.7199974       26.1267605    
   16.9399986       26.4327660    
   17.1599979       26.7377892    
   17.3799973       27.0418301    
   17.5999966       27.3448925    
   17.8199978       27.6469746    
   18.0399990       27.9480743    
   18.2599983       28.2481918    
   18.4799976       28.5473289    
   18.6999969       28.8454857    
   18.9199982       29.1426640    
   19.1399994       29.4388561    
   19.3599987       29.7340736    
   19.5799980       30.0283051    
   19.7999973       30.3215561    
   20.0199966       30.6138248    
   20.2399979       30.9051132    
   20.4599991       31.1954250    
   20.6799984       31.4847507    
   20.8999977       31.7730980    
   21.1199970       32.0604668    
   21.3399982       32.3468475    
   21.5599976       32.6322517    
   21.7799969       32.9166718    
   21.9999981       33.2001190    
   22.2199974       33.4825783    
   22.4399967       33.7640572    
   22.6599979       34.0445557    
   22.8799973       34.3240738    
   23.0999966       34.6026115    
   23.3199959       34.8801651    
   23.5399971       35.1567383    
   23.7599964       35.4323311    
   23.9799995       35.7069473    
   24.1999989       35.9805794    
   24.4199982       36.2532272    
   24.6399975       36.5248985    
   24.8599968       36.7955894    
   25.0799980       37.0652962    
   25.2999973       37.3340225    
   25.5199966       37.6017685    
   25.7399960       37.8685303    
   25.9599972       38.1343155    
   26.1799965       38.3991203    
   26.3999958       38.6629410    
   26.6199951       38.9257812    
   26.8399982       39.1876411    
   27.0599976       39.4485207    
   27.2799988       39.7084198    
   27.4999981       39.9673347    
   27.7199974       40.2252693    
   27.9399967       40.4822235    
   28.1599960       40.7381973    
   28.3799973       40.9931908    
   28.5999966       41.2472000    
   28.8199959       41.5002327    
   29.0399952       41.7522812    
   29.2599964       42.0033493    
   29.4799957       42.2534370    
   29.6999989       42.5025482    
   29.9199982       42.7506714    
   30.1399975       42.9978142    
   30.3599968       43.2439804    
   30.5799961       43.4891624    
   30.7999973       43.7333641    
   31.0199966       43.9765854    
   31.2399960       44.2188225    
   31.4599953       44.4600830    
   31.6799965       44.7003632    
   31.8999958       44.9396591    
   32.1199951       45.1779709    
   32.3399963       45.4153061    
   32.5599976       45.6516647    
   32.7799988       45.8870354    
   32.9999962       46.1214256    
   33.2199974       46.3548355    
   33.4399948       46.5872650    
   33.6599960       46.8187180    
   33.8799973       47.0491829    
   34.0999947       47.2786674    
   34.3199959       47.5071716    
   34.5399971       47.7346954    
   34.7599945       47.9612389    
   34.9799957       48.1868057    
   35.1999931       48.4113846    
   35.4199982       48.6349869    
   35.6399956       48.8576050    
   35.8599968       49.0792465    
   36.0799980       49.2999039    
   36.2999954       49.5195808    
   36.5199966       49.7382736    
   36.7399940       49.9559898    
   36.9599953       50.1727219    
   37.1799965       50.3884735    
   37.3999939       50.6032448    
   37.6199951       50.8170395    
   37.8399963       51.0298500    
   38.0599976       51.2416763    
   38.2799988       51.4525223    
   38.4999962       51.6623955    
   38.7199974       51.8712807    
   38.9399948       52.0791855    
   39.1599960       52.2861099    
   39.3799973       52.4920502    
   39.5999947       52.6970100    
   39.8199959       52.9009933    
   40.0399933       53.1039886    
   40.2599945       53.3060074    
   40.4799957       53.5070419    
   40.6999931       53.7070999    
   40.9199982       53.9061813    
   41.1399956       54.1042709    
   41.3599968       54.3013840    
   41.5799942       54.4975204    
   41.7999954       54.6926689    
   42.0199966       54.8868484    
   42.2399940       55.0800323    
   42.4599953       55.2722435    
   42.6799965       55.4634705    
   42.8999939       55.6537170    
   43.1199951       55.8429794    
   43.3399925       56.0312653    
   43.5599937       56.2185669    
   43.7799950       56.4048920    
   43.9999962       56.5902328    
   44.2199974       56.7745934    
   44.4399948       56.9579735    
   44.6599960       57.1403732    
   44.8799934       57.3217888    
   45.0999947       57.5022240    
   45.3199959       57.6816864    
   45.5399933       57.8601608    
   45.7599945       58.0376511    
   45.9799957       58.2141647    
   46.1999931       58.3896942    
   46.4199944       58.5642471    
   46.6399918       58.7378159    
   46.8599930       58.9104004    
   47.0799942       59.0820084    
   47.2999916       59.2526321    
   47.5199928       59.4222794    
   47.7399940       59.5909500    
   47.9599991       59.7586365    
   48.1799965       59.9253387    
   48.3999977       60.0910568    
   48.6199951       60.2557983    
   48.8399963       60.4195557    
   49.0599976       60.5823364    
   49.2799950       60.7441330    
   49.4999962       60.9049492    
   49.7199936       61.0647888    
   49.9399948       61.2236404    
   50.1599960       61.3815155    
   50.3799934       61.5384064    
   50.5999947       61.6943207    
   50.8199959       61.8492508    
   51.0399933       62.0031967    
   51.2599945       62.1561661    
   51.4799919       62.3081512    
   51.6999931       62.4591599    
   51.9199944       62.6091919    
   52.1399918       62.7582321    
   52.3599930       62.9062958    
   52.5799942       63.0533791    
   52.7999916       63.1994820    
   53.0199928       63.3446007    
   53.2399902       63.4887390    
   53.4599915       63.6318970    
   53.6799965       63.7740784    
   53.8999977       63.9152756    
   54.1199951       64.0554962    
   54.3399963       64.1947250    
   54.5599976       64.3329773    
   54.7799950       64.4702530    
   54.9999962       64.6065445    
   55.2199936       64.7418518    
   55.4399948       64.8761826    
   55.6599960       65.0095291    
   55.8799934       65.1418991    
   56.0999947       65.2732849    
   56.3199921       65.4036942    
   56.5399933       65.5331192    
   56.7599945       65.6615601    
   56.9799919       65.7890244    
   57.1999931       65.9155045    
   57.4199944       66.0410004    
   57.6399918       66.1655273    
   57.8599930       66.2890625    
   58.0799904       66.4116211    
   58.2999916       66.5331879    
   58.5199928       66.6537933    
   58.7399902       66.7734070    
   58.9599915       66.8920441    
   59.1799965       67.0096970    
   59.3999977       67.1263657    
   59.6199951       67.2420502    
   59.8399963       67.3567657    
   60.0599937       67.4704895    
   60.2799950       67.5832367    
   60.4999962       67.6950150    
   60.7199936       67.8058014    
   60.9399948       67.9156036    
   61.1599922       68.0244293    
   61.3799934       68.1322632    
   61.5999947       68.2391281    
   61.8199921       68.3450089    
   62.0399933       68.4499054    
   62.2599945       68.5538254    
   62.4799919       68.6567612    
   62.6999931       68.7587128    
   62.9199905       68.8596954    
   63.1399918       68.9596939    
   63.3599930       69.0587082    
   63.5799904       69.1567383    
   63.7999916       69.2537918    
   64.0199890       69.3498535    
   64.2399902       69.4449463    
   64.4599915       69.5390549    
   64.6799927       69.6321869    
   64.8999939       69.7243347    
   65.1199951       69.8155060    
   65.3399963       69.9056854    
   65.5599976       69.9948883    
   65.7799911       70.0831146    
   65.9999924       70.1703491    
   66.2199936       70.2566071    
   66.4399948       70.3418884    
   66.6599960       70.4261932    
   66.8799896       70.5095062    
   67.0999908       70.5918427    
   67.3199921       70.6732025    
   67.5399933       70.7535782    
