  -1.74845560E-08  0.399509490    
  -3.49691121E-08  0.798037946    
  -5.24536681E-08   1.19558537    
  -6.99382241E-08   1.59215188    
  -8.74227766E-08   1.98773742    
  -1.04907336E-07   2.38234186    
  -1.22391896E-07   2.77596545    
  -1.39876448E-07   3.16860771    
  -1.57361001E-07   3.56026936    
  -1.74845553E-07   3.95094967    
  -1.92330120E-07   4.34064960    
  -2.09814672E-07   4.72936773    
  -2.27299225E-07   5.11710548    
  -2.44783791E-07   5.50386190    
  -2.62268316E-07   5.88963699    
  -2.79752896E-07   6.27443171    
  -2.97237449E-07   6.65824556    
  -3.14722001E-07   7.04107761    
  -3.32206554E-07   7.42292929    
  -3.49691106E-07   7.80379963    
  -3.67175659E-07   8.18368912    
  -3.84660240E-07   8.56259823    
  -4.02144764E-07   8.94052505    
  -4.19629345E-07   9.31747150    
  -4.37113897E-07   9.69343758    
  -4.54598450E-07   10.0684214    
  -4.72082974E-07   10.4424248    
  -4.89567583E-07   10.8154478    
  -5.07052107E-07   11.1874886    
  -5.24536631E-07   11.5585489    
  -5.42021212E-07   11.9286289    
  -5.59505793E-07   12.2977276    
  -5.76990317E-07   12.6658440    
  -5.94474898E-07   13.0329819    
  -6.11959422E-07   13.3991375    
  -6.29444003E-07   13.7643118    
  -6.46928584E-07   14.1285057    
  -6.64413108E-07   14.4917183    
  -6.81897632E-07   14.8539486    
  -6.99382213E-07   15.2151995    
  -7.16866793E-07   15.5754690    
  -7.34351318E-07   15.9347572    
  -7.51835842E-07   16.2930641    
  -7.69320479E-07   16.6503925    
  -7.86805003E-07   17.0067368    
  -8.04289527E-07   17.3621025    
  -8.21774108E-07   17.7164841    
  -8.39258689E-07   18.0698872    
  -8.56743213E-07   18.4223080    
  -8.74227794E-07   18.7737503    
  -8.91712318E-07   19.1242085    
  -9.09196899E-07   19.4736881    
  -9.26681423E-07   19.8221836    
  -9.44165947E-07   20.1697006    
  -9.61650585E-07   20.5162373    
  -9.79135166E-07   20.8617916    
  -9.96619633E-07   21.2063656    
  -1.01410421E-06   21.5499573    
  -1.03158879E-06   21.8925686    
  -1.04907326E-06   22.2341976    
  -1.06655796E-06   22.5748501    
  -1.08404242E-06   22.9145164    
  -1.10152700E-06   23.2532063    
  -1.11901159E-06   23.5909100    
  -1.13649605E-06   23.9276371    
  -1.15398063E-06   24.2633801    
  -1.17146521E-06   24.5981445    
  -1.18894980E-06   24.9319286    
  -1.20643438E-06   25.2647305    
  -1.22391884E-06   25.5965500    
  -1.24140342E-06   25.9273891    
  -1.25888801E-06   26.2572479    
  -1.27637247E-06   26.5861244    
  -1.29385717E-06   26.9140224    
  -1.31134175E-06   27.2409382    
  -1.32882622E-06   27.5668716    
  -1.34631080E-06   27.8918247    
  -1.36379526E-06   28.2157974    
  -1.38127984E-06   28.5387878    
  -1.39876443E-06   28.8607979    
  -1.41624901E-06   29.1818314    
  -1.43373359E-06   29.5018768    
  -1.45121805E-06   29.8209457    
  -1.46870264E-06   30.1390305    
  -1.48618722E-06   30.4561386    
  -1.50367168E-06   30.7722607    
  -1.52115638E-06   31.0874043    
  -1.53864096E-06   31.4015694    
  -1.55612543E-06   31.7147484    
  -1.57361001E-06   32.0269508    
  -1.59109447E-06   32.3381653    
  -1.60857905E-06   32.6484070    
  -1.62606375E-06   32.9576645    
  -1.64354822E-06   33.2659416    
  -1.66103280E-06   33.5732384    
  -1.67851738E-06   33.8795509    
  -1.69600185E-06   34.1848831    
  -1.71348643E-06   34.4892349    
  -1.73097089E-06   34.7926102    
  -1.74845559E-06   35.0950012    
  -1.76594017E-06   35.3964119    
  -1.78342464E-06   35.6968384    
  -1.80090922E-06   35.9962807    
  -1.81839380E-06   36.2947502    
  -1.83587827E-06   36.5922394    
  -1.85336285E-06   36.8887405    
  -1.87084731E-06   37.1842613    
  -1.88833189E-06   37.4788055    
  -1.90581670E-06   37.7723694    
  -1.92330117E-06   38.0649490    
  -1.94078575E-06   38.3565521    
  -1.95827033E-06   38.6471672    
  -1.97575491E-06   38.9368057    
  -1.99323927E-06   39.2254601    
  -2.01072385E-06   39.5131378    
  -2.02820843E-06   39.7998276    
  -2.04569301E-06   40.0855446    
  -2.06317759E-06   40.3702774    
  -2.08066194E-06   40.6540298    
  -2.09814652E-06   40.9367981    
  -2.11563110E-06   41.2185898    
  -2.13311591E-06   41.4994011    
  -2.15060049E-06   41.7792244    
  -2.16808485E-06   42.0580711    
  -2.18556943E-06   42.3359375    
  -2.20305401E-06   42.6128235    
  -2.22053859E-06   42.8887253    
  -2.23802317E-06   43.1636429    
  -2.25550775E-06   43.4375877    
  -2.27299211E-06   43.7105484    
  -2.29047669E-06   43.9825287    
  -2.30796127E-06   44.2535248    
  -2.32544585E-06   44.5235443    
  -2.34293043E-06   44.7925797    
  -2.36041501E-06   45.0606384    
  -2.37789959E-06   45.3277130    
  -2.39538417E-06   45.5938034    
  -2.41286875E-06   45.8589172    
  -2.43035333E-06   46.1230469    
  -2.44783769E-06   46.3862000    
  -2.46532227E-06   46.6483688    
  -2.48280685E-06   46.9095573    
  -2.50029143E-06   47.1697617    
  -2.51777601E-06   47.4289932    
  -2.53526036E-06   47.6872330    
  -2.55274495E-06   47.9445000    
  -2.57022953E-06   48.2007828    
  -2.58771433E-06   48.4560890    
  -2.60519892E-06   48.7104073    
  -2.62268350E-06   48.9637489    
  -2.64016785E-06   49.2161102    
  -2.65765243E-06   49.4674873    
  -2.67513701E-06   49.7178802    
  -2.69262159E-06   49.9673004    
  -2.71010617E-06   50.2157364    
  -2.72759053E-06   50.4631882    
  -2.74507511E-06   50.7096634    
  -2.76255969E-06   50.9551544    
  -2.78004427E-06   51.1996689    
  -2.79752885E-06   51.4431992    
  -2.81501343E-06   51.6857491    
  -2.83249801E-06   51.9273224    
  -2.84998259E-06   52.1679001    
  -2.86746717E-06   52.4075089    
  -2.88495175E-06   52.6461372    
  -2.90243611E-06   52.8837814    
  -2.91992069E-06   53.1204414    
  -2.93740527E-06   53.3561249    
  -2.95488985E-06   53.5908279    
  -2.97237443E-06   53.8245506    
  -2.98985901E-06   54.0572815    
  -3.00734337E-06   54.2890434    
  -3.02482817E-06   54.5198212    
  -3.04231276E-06   54.7496185    
  -3.05979734E-06   54.9784355    
  -3.07728192E-06   55.2062721    
  -3.09476627E-06   55.4331284    
  -3.11225085E-06   55.6589966    
  -3.12973543E-06   55.8838882    
  -3.14722001E-06   56.1077995    
  -3.16470459E-06   56.3307266    
  -3.18218895E-06   56.5526733    
  -3.19967353E-06   56.7736435    
  -3.21715811E-06   56.9936295    
  -3.23464269E-06   57.2126389    
  -3.25212750E-06   57.4306641    
  -3.26961185E-06   57.6477051    
  -3.28709643E-06   57.8637619    
  -3.30458101E-06   58.0788498    
  -3.32206560E-06   58.2929497    
  -3.33955018E-06   58.5060730    
  -3.35703476E-06   58.7182007    
  -3.37451911E-06   58.9293633    
  -3.39200369E-06   59.1395416    
  -3.40948827E-06   59.3487396    
  -3.42697285E-06   59.5569458    
  -3.44445743E-06   59.7641830    
  -3.46194179E-06   59.9704361    
  -3.47942660E-06   60.1757050    
  -3.49691118E-06   60.3799973    
  -3.51439576E-06   60.5833092    
  -3.53188034E-06   60.7856407    
  -3.54936469E-06   60.9869843    
  -3.56684927E-06   61.1873512    
  -3.58433385E-06   61.3867378    
  -3.60181843E-06   61.5851364    
  -3.61930302E-06   61.7825623    
  -3.63678760E-06   61.9790039    
  -3.65427195E-06   62.1744690    
  -3.67175653E-06   62.3689499    
  -3.68924111E-06   62.5624466    
  -3.70672569E-06   62.7549667    
  -3.72421027E-06   62.9465027    
  -3.74169463E-06   63.1370544    
  -3.75917921E-06   63.3266296    
  -3.77666379E-06   63.5152283    
  -3.79414837E-06   63.7028427    
  -3.81163341E-06   63.8894806    
  -3.82911776E-06   64.0751343    
  -3.84660234E-06   64.2597961    
  -3.86408692E-06   64.4434891    
  -3.88157150E-06   64.6261978    
  -3.89905608E-06   64.8079224    
  -3.91654066E-06   64.9886703    
  -3.93402524E-06   65.1684418    
  -3.95150983E-06   65.3472214    
  -3.96899395E-06   65.5250244    
  -3.98647853E-06   65.7018433    
  -4.00396311E-06   65.8776855    
  -4.02144769E-06   66.0525513    
  -4.03893227E-06   66.2264252    
  -4.05641686E-06   66.3993225    
  -4.07390144E-06   66.5712433    
  -4.09138602E-06   66.7421799    
  -4.10887060E-06   66.9121399    
  -4.12635518E-06   67.0811081    
  -4.14383976E-06   67.2490997    
  -4.16132389E-06   67.4161148    
  -4.17880847E-06   67.5821381    
  -4.19629305E-06   67.7471924    
  -4.21377763E-06   67.9112701    
  -4.23126221E-06   68.0743561    
  -4.24874679E-06   68.2364655    
  -4.26623183E-06   68.3975983    
  -4.28371641E-06   68.5577316    
  -4.30120099E-06   68.7169037    
  -4.31868557E-06   68.8750839    
  -4.33616970E-06   69.0322800    
  -4.35365428E-06   69.1885071    
  -4.37113886E-06   69.3437500    
  -4.38862344E-06   69.4980087    
  -4.40610802E-06   69.6512909    
  -4.42359260E-06   69.8035812    
  -4.44107718E-06   69.9549026    
  -4.45856176E-06   70.1052399    
  -4.47604634E-06   70.2545853    
  -4.49353092E-06   70.4029617    
  -4.51101550E-06   70.5503540    
  -4.52849963E-06   70.6967697    
  -4.54598421E-06   70.8422012    
  -4.56346879E-06   70.9866486    
  -4.58095337E-06   71.1301117    
  -4.59843795E-06   71.2725983    
  -4.61592253E-06   71.4141083    
  -4.63340712E-06   71.5546265    
  -4.65089170E-06   71.6941833    
  -4.66837628E-06   71.8327484    
  -4.68586086E-06   71.9703217    
  -4.70334544E-06   72.1069336    
  -4.72083002E-06   72.2425461    
  -4.73831460E-06   72.3771820    
  -4.75579918E-06   72.5108490    
  -4.77328376E-06   72.6435242    
  -4.79076834E-06   72.7752228    
  -4.80825292E-06   72.9059372    
  -4.82573751E-06   73.0356750    
  -4.84322209E-06   73.1644287    
  -4.86070667E-06   73.2921906    
  -4.87819125E-06   73.4189911    
  -4.89567537E-06   73.5447998    
  -4.91315996E-06   73.6696243    
  -4.93064454E-06   73.7934723    
  -4.94812912E-06   73.9163437    
  -4.96561370E-06   74.0382309    
  -4.98309828E-06   74.1591339    
  -5.00058286E-06   74.2790527    
  -5.01806744E-06   74.3980026    
  -5.03555202E-06   74.5159683    
  -5.05303660E-06   74.6329422    
  -5.07052073E-06   74.7489471    
  -5.08800531E-06   74.8639679    
  -5.10548989E-06   74.9780121    
  -5.12297447E-06   75.0910645    
  -5.14045905E-06   75.2031403    
  -5.15794409E-06   75.3142395    
  -5.17542867E-06   75.4243469    
  -5.19291325E-06   75.5334854    
  -5.21039783E-06   75.6416321    
  -5.22788241E-06   75.7488098    
  -5.24536699E-06   75.8549957    
  -5.26285112E-06   75.9602051    
  -5.28033570E-06   76.0644379    
  -5.29782028E-06   76.1676788    
  -5.31530486E-06   76.2699509    
  -5.33278944E-06   76.3712311    
  -5.35027402E-06   76.4715347    
  -5.36775860E-06   76.5708618    
  -5.38524318E-06   76.6692047    
  -5.40272777E-06   76.7665710    
  -5.42021235E-06   76.8629456    
  -5.43769647E-06   76.9583435    
  -5.45518105E-06   77.0527649    
  -5.47266563E-06   77.1462097    
  -5.49015022E-06   77.2386551    
  -5.50763480E-06   77.3301315    
  -5.52511938E-06   77.4206238    
  -5.54260396E-06   77.5101471    
  -5.56008854E-06   77.5986786    
  -5.57757312E-06   77.6862183    
  -5.59505770E-06   77.7727966    
  -5.61254228E-06   77.8583832    
  -5.63002686E-06   77.9429932    
  -5.64751144E-06   78.0266190    
  -5.66499602E-06   78.1092758    
  -5.68248061E-06   78.1909332    
  -5.69996519E-06   78.2716141    
  -5.71744977E-06   78.3513260    
  -5.73493435E-06   78.4300461    
  -5.75241893E-06   78.5077972    
  -5.76990351E-06   78.5845490    
  -5.78738809E-06   78.6603241    
  -5.80487222E-06   78.7351227    
  -5.82235680E-06   78.8089447    
  -5.83984138E-06   78.8817749    
  -5.85732596E-06   78.9536438    
  -5.87481054E-06   79.0245056    
  -5.89229512E-06   79.0943909    
  -5.90977970E-06   79.1633148    
  -5.92726428E-06   79.2312393    
  -5.94474886E-06   79.2982025    
  -5.96223344E-06   79.3641663    
  -5.97971803E-06   79.4291458    
  -5.99720215E-06   79.4931641    
  -6.01468673E-06   79.5561829    
  -6.03217131E-06   79.6182404    
  -6.04965635E-06   79.6792908    
  -6.06714093E-06   79.7393799    
  -6.08462551E-06   79.7984772    
  -6.10211009E-06   79.8566132    
  -6.11959467E-06   79.9137421    
  -6.13707925E-06   79.9699020    
  -6.15456383E-06   80.0250854    
  -6.17204796E-06   80.0792770    
  -6.18953254E-06   80.1325073    
  -6.20701712E-06   80.1847382    
  -6.22450170E-06   80.2359924    
  -6.24198628E-06   80.2862701    
  -6.25947087E-06   80.3355560    
  -6.27695545E-06   80.3838654    
  -6.29444003E-06   80.4311981    
  -6.31192461E-06   80.4775391    
  -6.32940919E-06   80.5229111    
  -6.34689377E-06   80.5672989    
  -6.36437790E-06   80.6107025    
  -6.38186248E-06   80.6531372    
  -6.39934706E-06   80.6945801    
  -6.41683164E-06   80.7350311    
  -6.43431622E-06   80.7745285    
  -6.45180080E-06   80.8130264    
  -6.46928538E-06   80.8505554    
  -6.48676996E-06   80.8870850    
  -6.50425500E-06   80.9226456    
  -6.52173958E-06   80.9572220    
  -6.53922370E-06   80.9908218    
  -6.55670829E-06   81.0234299    
  -6.57419287E-06   81.0550613    
  -6.59167745E-06   81.0857315    
  -6.60916203E-06   81.1153946    
  -6.62664661E-06   81.1440964    
  -6.64413119E-06   81.1717987    
  -6.66161577E-06   81.1985168    
  -6.67910035E-06   81.2242813    
  -6.69658493E-06   81.2490463    
  -6.71406951E-06   81.2728195    
  -6.73155364E-06   81.2956390    
  -6.74903822E-06   81.3174591    
  -6.76652280E-06   81.3382950    
  -6.78400738E-06   81.3581619    
  -6.80149196E-06   81.3770447    
  -6.81897654E-06   81.3949585    
  -6.83646113E-06   81.4118652    
  -6.85394571E-06   81.4277954    
  -6.87143029E-06   81.4427643    
  -6.88891487E-06   81.4567337    
  -6.90639945E-06   81.4697418    
  -6.92388357E-06   81.4817505    
  -6.94136861E-06   81.4927826    
  -6.95885319E-06   81.5028305    
  -6.97633777E-06   81.5119095    
  -6.99382235E-06   81.5199966    
  -7.01130648E-06   81.5271072    
  -7.02879152E-06   81.5332336    
  -7.04627564E-06   81.5383759    
  -7.06376068E-06   81.5425568    
  -7.08124480E-06   81.5457306    
  -7.09872938E-06   81.5479355    
  -7.11621351E-06   81.5491562    
  -7.13369855E-06   81.5494080    
  -7.15118267E-06   81.5486679    
  -7.16866771E-06   81.5469513    
  -7.18615274E-06   81.5442505    
  -7.20363687E-06   81.5405502    
  -7.22112190E-06   81.5359039    
  -7.23860603E-06   81.5302582    
  -7.25609107E-06   81.5236282    
  -7.27357519E-06   81.5160294    
  -7.29105977E-06   81.5074387    
  -7.30854390E-06   81.4978790    
  -7.32602894E-06   81.4873352    
  -7.34351306E-06   81.4758072    
  -7.36099810E-06   81.4632797    
  -7.37848222E-06   81.4497910    
  -7.39596726E-06   81.4353180    
  -7.41345139E-06   81.4198685    
  -7.43093642E-06   81.4034348    
  -7.44842055E-06   81.3860245    
  -7.46590513E-06   81.3676224    
  -7.48338925E-06   81.3482437    
  -7.50087429E-06   81.3278961    
  -7.51835842E-06   81.3065414    
  -7.53584345E-06   81.2842255    
  -7.55332758E-06   81.2609253    
  -7.57081261E-06   81.2366409    
  -7.58829674E-06   81.2113876    
  -7.60578178E-06   81.1851425    
  -7.62326681E-06   81.1579132    
  -7.64075048E-06   81.1296921    
  -7.65823552E-06   81.1005173    
  -7.67571964E-06   81.0703430    
  -7.69320468E-06   81.0391922    
  -7.71068881E-06   81.0070648    
  -7.72817384E-06   80.9739532    
  -7.74565797E-06   80.9398651    
  -7.76314300E-06   80.9047852    
  -7.78062713E-06   80.8687439    
  -7.79811216E-06   80.8316879    
  -7.81559629E-06   80.7936783    
  -7.83308133E-06   80.7546768    
  -7.85056545E-06   80.7147064    
  -7.86805049E-06   80.6737518    
  -7.88553461E-06   80.6318130    
  -7.90301965E-06   80.5888901    
  -7.92050378E-06   80.5449753    
  -7.93798790E-06   80.5000992    
  -7.95547203E-06   80.4542313    
  -7.97295706E-06   80.4073868    
  -7.99044119E-06   80.3595581    
  -8.00792623E-06   80.3107529    
  -8.02541035E-06   80.2609711    
  -8.04289539E-06   80.2102051    
  -8.06038042E-06   80.1584473    
  -8.07786455E-06   80.1057053    
  -8.09534959E-06   80.0520096    
  -8.11283371E-06   79.9972992    
  -8.13031875E-06   79.9416275    
  -8.14780287E-06   79.8849792    
  -8.16528791E-06   79.8273392    
  -8.18277204E-06   79.7687302    
  -8.20025707E-06   79.7091293    
  -8.21774120E-06   79.6485596    
  -8.23522623E-06   79.5869827    
  -8.25271036E-06   79.5244446    
  -8.27019539E-06   79.4609146    
  -8.28767952E-06   79.3964157    
  -8.30516365E-06   79.3309326    
  -8.32264777E-06   79.2644730    
  -8.34013281E-06   79.1970291    
  -8.35761693E-06   79.1285858    
  -8.37510197E-06   79.0591888    
  -8.39258610E-06   78.9888000    
  -8.41007113E-06   78.9174271    
  -8.42755526E-06   78.8450775    
  -8.44504029E-06   78.7717438    
  -8.46252442E-06   78.6974335    
  -8.48000946E-06   78.6221313    
  -8.49749358E-06   78.5458679    
  -8.51497862E-06   78.4685974    
  -8.53246365E-06   78.3903732    
  -8.54994778E-06   78.3111420    
  -8.56743281E-06   78.2309341    
  -8.58491694E-06   78.1497726    
  -8.60240198E-06   78.0676041    
  -8.61988610E-06   77.9844666    
  -8.63737114E-06   77.9003372    
  -8.65485526E-06   77.8152390    
  -8.67233939E-06   77.7291336    
  -8.68982352E-06   77.6420822    
  -8.70730855E-06   77.5540314    
  -8.72479268E-06   77.4650040    
  -8.74227771E-06   77.3749924    
  -8.75976184E-06   77.2840118    
  -8.77724688E-06   77.1920395    
  -8.79473100E-06   77.0990753    
  -8.81221604E-06   77.0051575    
  -8.82970016E-06   76.9102249    
  -8.84718520E-06   76.8143311    
  -8.86466933E-06   76.7174683    
  -8.88215436E-06   76.6196060    
  -8.89963849E-06   76.5207672    
  -8.91712352E-06   76.4209442    
  -8.93460765E-06   76.3201599    
  -8.95209268E-06   76.2183533    
  -8.96957772E-06   76.1156158    
  -8.98706185E-06   76.0118561    
  -9.00454688E-06   75.9071198    
  -9.02203101E-06   75.8014221    
  -9.03951513E-06   75.6947327    
  -9.05699926E-06   75.5870819    
  -9.07448430E-06   75.4784241    
  -9.09196842E-06   75.3688049    
  -9.10945346E-06   75.2581787    
  -9.12693758E-06   75.1465912    
  -9.14442262E-06   75.0340118    
  -9.16190675E-06   74.9204712    
  -9.17939178E-06   74.8059387    
  -9.19687591E-06   74.6904144    
  -9.21436094E-06   74.5739136    
  -9.23184507E-06   74.4564362    
  -9.24933011E-06   74.3379974    
  -9.26681423E-06   74.2185364    
  -9.28429927E-06   74.0981140    
  -9.30178339E-06   73.9767303    
  -9.31926843E-06   73.8543396    
  -9.33675256E-06   73.7309875    
  -9.35423759E-06   73.6066437    
  -9.37172172E-06   73.4813080    
  -9.38920675E-06   73.3549957    
  -9.40669088E-06   73.2277222    
  -9.42417500E-06   73.0994415    
  -9.44166004E-06   72.9701843    
  -9.45914417E-06   72.8399658    
  -9.47662920E-06   72.7087402    
  -9.49411333E-06   72.5765686    
  -9.51159836E-06   72.4433899    
  -9.52908249E-06   72.3092346    
  -9.54656753E-06   72.1740875    
  -9.56405165E-06   72.0379791    
  -9.58153669E-06   71.9008789    
  -9.59902081E-06   71.7628021    
  -9.61650585E-06   71.6237488    
  -9.63398998E-06   71.4837036    
  -9.65147501E-06   71.3426819    
  -9.66895914E-06   71.2006836    
  -9.68644417E-06   71.0577087    
  -9.70392830E-06   70.9137268    
  -9.72141333E-06   70.7687836    
  -9.73889746E-06   70.6228638    
  -9.75638250E-06   70.4759521    
  -9.77386662E-06   70.3280792    
  -9.79135075E-06   70.1791992    
  -9.80883488E-06   70.0293579    
  -9.82631991E-06   69.8785095    
  -9.84380404E-06   69.7266998    
  -9.86128907E-06   69.5739136    
  -9.87877411E-06   69.4201355    
  -9.89625823E-06   69.2653809    
  -9.91374327E-06   69.1096344    
  -9.93122740E-06   68.9529266    
  -9.94871243E-06   68.7952271    
  -9.96619656E-06   68.6365509    
  -9.98368159E-06   68.4768829    
