 -0.150000006       35.0000000    
 -0.128999993       61.0000000    
 -0.133000001       84.0000000    
 -0.114000000       109.000000    
  -8.10000002E-02   134.000000    
  -9.00000036E-02   159.000000    
  -9.49999988E-02   202.000000    
 -0.123000003       208.000000    
  -9.00000036E-02   232.000000    
 -0.111000001       257.000000    
  -8.79999995E-02   282.000000    
 -0.122000001       306.000000    
 -0.112999998       331.000000    
 -0.141000003       355.000000    
 -0.120999999       380.000000    
 -0.143000007       404.000000    
